Q4,Q5,Q7,Q8,Q10,Q11,Q12,Q13,Q14,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30_2,Q31_2,Q77,Q63,Q64,Q65,Q66,Q67,Q68,Q75,Q69,Q70,Q71,Q72,Q73,Q43,Q44,Q45,Q46,Q86,Q93_2,Q90_2,experiment,version,payprompt,gc,outparty,pid
Female,White/Caucasian,"$30,000 – 39,999",4-year College Degree,Republican,NA,Strong Republican,NA,51,No,No,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,42,54,1 - Not at all,1- Very unlike me,2,3,1- Very unlike me,2,4,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,NA,NA,NA,NA,Oregon,1,50,2,1,2,1,Democrat,Republican
Male,White/Caucasian,"$90,000 – 99,999",Masters Degree,Republican,NA,Strong Republican,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,3,1,,NA,NA
Female,White/Caucasian,"$80,000 – 89,999",Some College,Republican,NA,Not a strong Republican,NA,63,No,No,No,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,18,85,2,2,3,3,2,2,3,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,Iowa,Oppose,Unjustified,Yes,NA,,,1,1,1,1,Democrat,Republican
Male,White/Caucasian,"$40,000 – 49,999",Some College,Republican,NA,Strong Republican,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1,2,,NA,NA
Female,White/Caucasian,"$40,000 – 49,999",2-year College Degree,Democrat,NA,NA,Not a strong Democrat,43,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,3,1,,NA,NA
Female,White/Caucasian,"$50,000 – 59,999",Masters Degree,Republican,NA,Strong Republican,NA,62,No,No,Yes,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,20,81,1 - Not at all,1- Very unlike me,3,4,1- Very unlike me,1- Very unlike me,3,4,1- Very unlike me,3,2,4,2,NA,NA,NA,NA,Oregon,20,50,2,3,1,1,Democrat,Republican
Male,White/Caucasian,"$100,000 or more",Doctoral Degree,Republican,NA,Strong Republican,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,3,1,,NA,NA
Male,White/Caucasian,"$30,000 – 39,999",High School / GED,Republican,NA,Not a strong Republican,NA,63,No,No,Yes,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,39,55,5 - A great deal,1- Very unlike me,4,3,1- Very unlike me,1- Very unlike me,2,2,1- Very unlike me,1- Very unlike me,2,1- Very unlike me,1- Very unlike me,NA,NA,NA,NA,Oregon,50,10,2,2,2,1,Democrat,Republican
Male,White/Caucasian,"$100,000 or more",4-year College Degree,Republican,NA,Strong Republican,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,2,1,,NA,NA
Male,White/Caucasian,"$100,000 or more",Some College,Republican,NA,Not a strong Republican,NA,64,No,No,No,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,75,76,1 - Not at all,2,5- Very like me,5- Very like me,1- Very unlike me,3,3,5- Very like me,3,3,4,4,4,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,1,1,1,Democrat,Republican
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,3,1,,NA,NA
Male,White/Caucasian,"$60,000 – 69,999",High School / GED,Republican,NA,Strong Republican,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,3,2,,NA,NA
Female,White/Caucasian,"$60,000 – 69,999","Professional Degree (JD, MD)",Republican,NA,Strong Republican,NA,62,No,No,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,41,68,1 - Not at all,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,2,2,1,Democrat,Republican
Male,White/Caucasian,"$60,000 – 69,999",4-year College Degree,Republican,NA,Strong Republican,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,2,1,,NA,NA
Male,White/Caucasian,"$100,000 or more",Some College,Republican,NA,Strong Republican,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1,1,,NA,NA
Female,White/Caucasian,"$30,000 – 39,999",4-year College Degree,Republican,NA,Strong Republican,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,3,2,,NA,NA
Male,White/Caucasian,"$40,000 – 49,999",4-year College Degree,Republican,NA,Not a strong Republican,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,1,1,,NA,NA
Female,White/Caucasian,"Less than $30,000",High School / GED,Republican,NA,Strong Republican,NA,56,No,No,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,34,93,1 - Not at all,1- Very unlike me,1- Very unlike me,2,2,1- Very unlike me,3,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,NA,NA,NA,NA,Alaska,0,0,2,3,1,1,Democrat,Republican
Male,White/Caucasian,"$100,000 or more",Some College,Republican,NA,Strong Republican,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1,2,,NA,NA
Female,White/Caucasian,"$90,000 – 99,999",High School / GED,Republican,NA,Strong Republican,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,3,1,,NA,NA
Female,White/Caucasian,"$30,000 – 39,999",Some College,Republican,NA,Strong Republican,NA,59,No,Yes,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,40,89,1 - Not at all,1- Very unlike me,3,2,1- Very unlike me,1- Very unlike me,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,NA,NA,NA,NA,Washington,20,40,2,1,2,1,Democrat,Republican
Male,White/Caucasian,"$50,000 – 59,999",4-year College Degree,Republican,NA,Strong Republican,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,3,1,2,NA,NA
Male,White/Caucasian,"$100,000 or more",Masters Degree,Republican,NA,Not a strong Republican,NA,43,No,No,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,57,73,3,4,2,3,2,3,4,4,2,5- Very like me,3,3,3,NA,NA,NA,NA,Alaska,35,5,2,2,2,1,Democrat,Republican
Male,White/Caucasian,"$100,000 or more",4-year College Degree,Republican,NA,Strong Republican,NA,45,No,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,78,5 - A great deal,5- Very like me,5- Very like me,4,5- Very like me,3,3,3,3,5- Very like me,3,1- Very unlike me,4,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,1,1,1,Democrat,Republican
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1,1,4,NA,NA
Male,White/Caucasian,"$100,000 or more",Some College,Republican,NA,Not a strong Republican,NA,55,Yes,Yes,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29,70,5 - A great deal,3,3,4,3,3,4,4,4,3,4,4,4,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,3,1,1,Democrat,Republican
Female,White/Caucasian,"Less than $30,000",2-year College Degree,Republican,NA,Strong Republican,NA,61,No,No,Yes,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,7,72,1 - Not at all,1- Very unlike me,2,4,2,1- Very unlike me,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,1,2,1,Democrat,Republican
Female,White/Caucasian,"Less than $30,000",Some College,Other,Neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,3,1,2,NA,NA
Male,White/Caucasian,"$100,000 or more",Masters Degree,Republican,NA,Strong Republican,NA,35,No,No,Yes,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,50,100,1 - Not at all,3,3,4,3,5- Very like me,3,1- Very unlike me,1- Very unlike me,3,1- Very unlike me,5- Very like me,3,NA,NA,NA,NA,Texas,30,30,2,1,2,1,Democrat,Republican
Male,White/Caucasian,"$40,000 – 49,999",4-year College Degree,Republican,NA,Strong Republican,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1,2,,NA,NA
Female,White/Caucasian,"Less than $30,000",High School / GED,Republican,NA,Strong Republican,NA,50,No,No,No,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14,82,1 - Not at all,1- Very unlike me,2,3,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,1,2,1,Democrat,Republican
Female,White/Caucasian,"Less than $30,000",2-year College Degree,Independent,Neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1,1,2,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,3,2,,NA,NA
Female,White/Caucasian,"$70,000 – 79,999",4-year College Degree,Republican,NA,Strong Republican,NA,63,No,No,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,72,72,1 - Not at all,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,Iowa,Oppose,Unjustified,Yes,NA,,,1,1,1,1,Democrat,Republican
Male,White/Caucasian,"Less than $30,000",High School / GED,Republican,NA,Strong Republican,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,3,2,,NA,NA
Female,White/Caucasian,"Less than $30,000",High School / GED,Republican,NA,Not a strong Republican,NA,56,No,No,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,50,53,1 - Not at all,1- Very unlike me,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,NA,NA,NA,NA,Oregon,7,65,2,1,2,1,Democrat,Republican
Male,White/Caucasian,"$100,000 or more",4-year College Degree,Republican,NA,Strong Republican,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,2,2,2,NA,NA
Male,White/Caucasian,"$30,000 – 39,999",Masters Degree,Republican,NA,Strong Republican,NA,58,No,No,Yes,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,75,1 - Not at all,1- Very unlike me,4,4,1- Very unlike me,3,1- Very unlike me,1- Very unlike me,1- Very unlike me,3,1- Very unlike me,1- Very unlike me,2,NA,NA,NA,NA,Oregon,10,50,2,1,1,1,Democrat,Republican
Female,White/Caucasian,"$30,000 – 39,999",Some College,Independent,Republican Party,NA,NA,35,No,No,Yes,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,52,52,3,3,3,3,3,3,3,3,3,3,3,3,3,South Carolina,Neither support nor oppose,Unjustified,No,NA,,,1,1,2,1,Democrat,Republican
Female,White/Caucasian,"$50,000 – 59,999",Some College,Republican,NA,Not a strong Republican,NA,48,No,No,No,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,70,81,1 - Not at all,3,1- Very unlike me,2,4,1- Very unlike me,1- Very unlike me,1- Very unlike me,3,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,2,1,1,Democrat,Republican
Female,White/Caucasian,"$70,000 – 79,999",2-year College Degree,Republican,NA,Strong Republican,NA,55,No,No,Yes,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,93,3,4,3,5- Very like me,2,3,4,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,3,4,Texas,Neither support nor oppose,Unjustified,Yes,NA,,,1,1,1,1,Democrat,Republican
Male,White/Caucasian,"$40,000 – 49,999",Some College,Republican,NA,Strong Republican,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,3,1,,NA,NA
Female,White/Caucasian,"Less than $30,000",4-year College Degree,Republican,NA,Not a strong Republican,NA,62,No,No,Yes,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,40,1 - Not at all,1- Very unlike me,3,1- Very unlike me,1- Very unlike me,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,3,1- Very unlike me,1- Very unlike me,1- Very unlike me,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,2,2,1,Democrat,Republican
Male,White/Caucasian,"Less than $30,000",High School / GED,Republican,NA,Not a strong Republican,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,3,2,,NA,NA
Male,White/Caucasian,"Less than $30,000",High School / GED,Republican,NA,Strong Republican,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,3,2,,NA,NA
Female,White/Caucasian,"Less than $30,000",2-year College Degree,Republican,NA,Not a strong Republican,NA,59,No,No,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,71,72,1 - Not at all,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,3,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,NA,NA,NA,NA,Oregon,20,80,2,1,1,1,Democrat,Republican
Female,White/Caucasian,"$50,000 – 59,999",Some College,Republican,NA,Strong Republican,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1,1,,NA,NA
Female,White/Caucasian,"$30,000 – 39,999",Some College,Republican,NA,Strong Republican,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,2,1,,NA,NA
Male,White/Caucasian,"$40,000 – 49,999",Some College,Republican,NA,Not a strong Republican,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,2,2,,NA,NA
Male,White/Caucasian,"$40,000 – 49,999",Masters Degree,Republican,NA,Not a strong Republican,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,3,2,,NA,NA
Male,White/Caucasian,"$50,000 – 59,999",High School / GED,Republican,NA,Not a strong Republican,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,3,2,,NA,NA
Female,White/Caucasian,"Less than $30,000",4-year College Degree,Republican,NA,Not a strong Republican,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1,1,2,NA,NA
Female,White/Caucasian,"$90,000 – 99,999",Some College,Republican,NA,Not a strong Republican,NA,54,No,No,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,43,42,1 - Not at all,1- Very unlike me,1- Very unlike me,2,1- Very unlike me,1- Very unlike me,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,3,1,1,Democrat,Republican
Female,White/Caucasian,"Less than $30,000",High School / GED,Republican,NA,Not a strong Republican,NA,59,No,No,Yes,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,73,72,1 - Not at all,1- Very unlike me,1- Very unlike me,3,3,1- Very unlike me,4,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,NA,NA,NA,NA,California,50,40,2,3,1,1,Democrat,Republican
Male,White/Caucasian,"$40,000 – 49,999",Some College,Republican,NA,Not a strong Republican,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,2,1,,NA,NA
Female,White/Caucasian,"$100,000 or more",Masters Degree,Republican,NA,Strong Republican,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,1,1,,NA,NA
Male,White/Caucasian,"$100,000 or more",Masters Degree,Republican,NA,Not a strong Republican,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,2,1,,NA,NA
Female,White/Caucasian,"Less than $30,000",High School / GED,Republican,NA,Strong Republican,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1,2,,NA,NA
Female,White/Caucasian,"$80,000 – 89,999",4-year College Degree,Republican,NA,Strong Republican,NA,43,No,No,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,15,82,1 - Not at all,1- Very unlike me,3,3,2,2,4,3,1- Very unlike me,3,1- Very unlike me,4,3,NA,NA,NA,NA,Florida,30,60,2,2,1,1,Democrat,Republican
Male,White/Caucasian,"$30,000 – 39,999",High School / GED,Republican,NA,Not a strong Republican,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,2,2,,NA,NA
Male,White/Caucasian,"$100,000 or more",Masters Degree,Republican,NA,Strong Republican,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,3,1,,NA,NA
Male,White/Caucasian,"Less than $30,000",Less than High School,Republican,NA,Not a strong Republican,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,2,2,,NA,NA
Female,White/Caucasian,"$100,000 or more",Some College,Republican,NA,Strong Republican,NA,58,No,No,Yes,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,51,88,1 - Not at all,1- Very unlike me,3,4,1- Very unlike me,1- Very unlike me,2,1- Very unlike me,1- Very unlike me,3,1- Very unlike me,3,1- Very unlike me,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,2,2,1,Democrat,Republican
Female,White/Caucasian,"Less than $30,000",Some College,Republican,NA,Strong Republican,NA,52,No,No,Yes,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,29,91,2,1- Very unlike me,2,3,1- Very unlike me,1- Very unlike me,4,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,1,1,1,Democrat,Republican
Male,White/Caucasian,"$50,000 – 59,999",4-year College Degree,Republican,NA,Strong Republican,NA,57,No,No,No,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,90,1 - Not at all,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,3,2,1,Democrat,Republican
Male,White/Caucasian,"$40,000 – 49,999",Some College,Republican,NA,Not a strong Republican,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,3,2,,NA,NA
Male,White/Caucasian,"$100,000 or more","Professional Degree (JD, MD)",Republican,NA,Strong Republican,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,3,2,,NA,NA
Male,White/Caucasian,"$70,000 – 79,999",Some College,Republican,NA,Not a strong Republican,NA,41,No,No,Yes,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,50,49,1 - Not at all,2,3,2,1- Very unlike me,2,2,4,2,2,1- Very unlike me,1- Very unlike me,1- Very unlike me,Iowa,Strongly oppose,Unjustified,Yes,NA,,,1,2,2,1,Democrat,Republican
Female,White/Caucasian,"Less than $30,000",High School / GED,Republican,NA,Strong Republican,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,2,2,,NA,NA
Male,White/Caucasian,"$70,000 – 79,999",2-year College Degree,Republican,NA,Strong Republican,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,1,1,,NA,NA
Male,White/Caucasian,"$50,000 – 59,999",High School / GED,Republican,NA,Strong Republican,NA,57,No,No,Yes,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,26,76,1 - Not at all,4,3,5- Very like me,1- Very unlike me,1- Very unlike me,3,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,NA,NA,NA,NA,Washington,10,20,2,1,2,1,Democrat,Republican
Female,White/Caucasian,"$30,000 – 39,999",High School / GED,Republican,NA,Strong Republican,NA,51,No,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,68,70,4,4,3,3,4,3,4,4,4,3,3,4,4,Texas,Neither support nor oppose,Unjustified,Yes,NA,,,1,3,1,4,Democrat,Republican
Female,White/Caucasian,"$40,000 – 49,999",4-year College Degree,Republican,NA,Strong Republican,NA,54,No,No,Yes,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,83,1 - Not at all,1- Very unlike me,2,3,1- Very unlike me,1- Very unlike me,3,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,1- Very unlike me,Tennessee,Strongly oppose,Unjustified,Yes,NA,,,1,3,2,1,Democrat,Republican
