Q4	Q5	Q7	Q8	Q10	Q11	Q12	Q13	Q14	Q16	Q17	Q18	Q20	Q21	Q22	Q23	Q24	Q25	Q26	Q27	Q28	Q29	Q30_2	Q31_2	Q32	Q33	Q34	Q35	Q36	Q77	Q63	Q64	Q65	Q66	Q67	Q68	Q75	Q69	Q70	Q71	Q72	Q73	Q43	Q44	Q45	Q46	Q49	Q50	Q51	Q52	Q82	Q53	Q76	experiment	version	partisantreatment	gc	outparty	pid	item.crime
"Male"	"White/Caucasian"	"100,000 or more"	"Doctoral Degree"	"Republican"	"NA"	"Strong Republican"	"NA"	"35"	"NA"	"NA"	"NA"	"TRUE"	"TRUE"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"TRUE"	"TRUE"	72	100	"Strongly agree"	"Somewhat agree"	"Strongly agree"	"No"	"No"	"4"	"3"	"1- Very unlike me"	"5- Very like me"	"1- Very unlike me"	"2"	"4"	"3"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"Florida"	"Oppose"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	2	1	1	"Democrat"	"Republican"	"NA"
"Female"	"White/Caucasian"	"100,000 or more"	"Masters Degree"	"Democrat"	"NA"	"NA"	"Strong Democrat"	"38"	"Yes"	"Yes"	"Yes"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	71	46	"Neither agree nor disagree"	"Neither agree nor disagree"	"Neither agree nor disagree"	"No"	"No"	"1 - Not at all"	"2"	"3"	"3"	"1- Very unlike me"	"2"	"3"	"1- Very unlike me"	"1- Very unlike me"	"2"	"1- Very unlike me"	"3"	"1- Very unlike me"	"NA"	"NA"	"NA"	"NA"	"Oregon"	"Oppose"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	1	2	2	1	"Republican"	"Democrat"	"NA"
"Male"	"White/Caucasian"	"50,000 – 59,999"	"Some College"	"Republican"	"NA"	"Not a strong Republican"	"NA"	"25"	"NA"	"NA"	"NA"	"FALSE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	74	100	"Strongly agree"	"Somewhat agree"	"Somewhat agree"	"Yes"	"Yes"	"3"	"3"	"3"	"4"	"4"	"3"	"3"	"3"	"3"	"2"	"2"	"2"	"3"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"California"	"4 - 30 days in jail"	"Neither support nor oppose"	2	1	2	1	"Democrat"	"Republican"	"protesting without a permit"
"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	2	2	4	"NA"	"NA"	"NA"
"Male"	"White/Caucasian"	"70,000 – 79,999"	"2-year College Degree"	"Democrat"	"NA"	"NA"	"Strong Democrat"	"42"	"Yes"	"No"	"Yes"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"TRUE"	"TRUE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	93	71	"Neither agree nor disagree"	"Neither agree nor disagree"	"Somewhat agree"	"No"	"Yes"	"2"	"4"	"3"	"2"	"5- Very like me"	"2"	"2"	"4"	"3"	"4"	"4"	"5- Very like me"	"2"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"California"	"4 - 30 days in jail"	"Support"	2	2	2	1	"Republican"	"Democrat"	"arson"
"Female"	"White/Caucasian"	"100,000 or more"	"2-year College Degree"	"Republican"	"NA"	"Strong Republican"	"NA"	"36"	"No"	"No"	"Yes"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	3	87	"Neither agree nor disagree"	"Somewhat disagree"	"Neither agree nor disagree"	"No"	"No"	"1 - Not at all"	"1- Very unlike me"	"3"	"4"	"2"	"2"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"2"	"1- Very unlike me"	"1- Very unlike me"	"NA"	"NA"	"NA"	"NA"	"Oregon"	"Strongly support"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	1	2	2	1	"Democrat"	"Republican"	"NA"
"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	2	1	1	4	"NA"	"NA"	"NA"
"Female"	"White/Caucasian"	"Less than 30,000"	"High School / GED"	"Independent"	"Neither"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	2	1	2	"NA"	"NA"	"NA"
"Female"	"White/Caucasian"	"60,000 – 69,999"	"Some College"	"Democrat"	"NA"	"NA"	"Not a strong Democrat"	"29"	"No"	"No"	"Yes"	"FALSE"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"TRUE"	37	37	"Neither agree nor disagree"	"Neither agree nor disagree"	"Neither agree nor disagree"	"No"	"No"	"1 - Not at all"	"2"	"4"	"2"	"1- Very unlike me"	"2"	"3"	"3"	"1- Very unlike me"	"2"	"3"	"3"	"1- Very unlike me"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Oregon"	"2 - 5 years in prison"	"Oppose"	2	1	1	1	"Republican"	"Democrat"	"assault with a deadly weapon"
"Male"	"White/Caucasian"	"60,000 – 69,999"	"Less than High School"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	2	2		"NA"	"NA"	"NA"
"Male"	"White/Caucasian"	"100,000 or more"	"4-year College Degree"	"Democrat"	"NA"	"NA"	"Strong Democrat"	"46"	"Yes"	"Yes"	"Yes"	"TRUE"	"FALSE"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	100	0	"Strongly agree"	"Strongly disagree"	"Somewhat agree"	"Yes"	"No"	"5 - A great deal"	"5- Very like me"	"3"	"5- Very like me"	"5- Very like me"	"3"	"5- Very like me"	"5- Very like me"	"3"	"5- Very like me"	"3"	"5- Very like me"	"2"	"Georgia"	"Strongly support"	"Justified"	"Yes"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	1	1	1	"Republican"	"Democrat"	"NA"
"Female"	"White/Caucasian"	"Less than 30,000"	"2-year College Degree"	"Republican"	"NA"	"Strong Republican"	"NA"	"62"	"No"	"No"	"No"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	0	85	"Neither agree nor disagree"	"Neither agree nor disagree"	"Neither agree nor disagree"	"No"	"No"	"3"	"1- Very unlike me"	"3"	"5- Very like me"	"5- Very like me"	"1- Very unlike me"	"3"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Alaska"	"2 - 5 years in prison"	"Neither support nor oppose"	2	1	2	1	"Democrat"	"Republican"	"arson"
"Male"	"White/Caucasian"	"30,000 – 39,999"	"High School / GED"	"Independent"	"Neither"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	2	1	1	2	"NA"	"NA"	"NA"
"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	2	1	4	"NA"	"NA"	"NA"
"Male"	"White/Caucasian"	"60,000 – 69,999"	"Some College"	"Independent"	"Democratic Party"	"NA"	"NA"	"25"	"No"	"Yes"	"Yes"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	75	0	"Strongly agree"	"Somewhat disagree"	"Somewhat agree"	"No"	"No"	"1 - Not at all"	"2"	"3"	"4"	"4"	"1- Very unlike me"	"2"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Alaska"	"Community service"	"Oppose"	2	1	2	1	"Republican"	"Democrat"	"vandalism"
"Male"	"White/Caucasian"	"40,000 – 49,999"	"Masters Degree"	"Democrat"	"NA"	"NA"	"Not a strong Democrat"	"44"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	2	2	2	"NA"	"NA"	"NA"
"Male"	"White/Caucasian"	"40,000 – 49,999"	"High School / GED"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	1	1		"NA"	"NA"	"NA"
"Female"	"White/Caucasian"	"Less than 30,000"	"Some College"	"Independent"	"Neither"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	2	1	2	2	"NA"	"NA"	"NA"
"Male"	"White/Caucasian"	"Less than 30,000"	"2-year College Degree"	"Democrat"	"NA"	"NA"	"Strong Democrat"	"47"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	1	1	2	"NA"	"NA"	"NA"
"Female"	"White/Caucasian"	"90,000 – 99,999"	"Masters Degree"	"Democrat"	"NA"	"NA"	"Strong Democrat"	"45"	"Yes"	"No"	"Yes"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	88	77	"Somewhat agree"	"Somewhat agree"	"Strongly agree"	"Yes"	"No"	"3"	"4"	"4"	"4"	"3"	"4"	"3"	"3"	"4"	"5- Very like me"	"4"	"4"	"4"	"Florida"	"Oppose"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	1	1	1	"Republican"	"Democrat"	"NA"
"Male"	"White/Caucasian"	"40,000 – 49,999"	"4-year College Degree"	"Republican"	"NA"	"Not a strong Republican"	"NA"	"74"	"NA"	"NA"	"NA"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	5	100	"Neither agree nor disagree"	"Somewhat agree"	"Neither agree nor disagree"	"No"	"No"	"1 - Not at all"	"4"	"3"	"2"	"2"	"4"	"2"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"NA"	"NA"	"NA"	"NA"	"Oregon"	"Support"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	1	2	2	1	"Democrat"	"Republican"	"NA"
"Male"	"White/Caucasian"	"100,000 or more"	"Masters Degree"	"Democrat"	"NA"	"NA"	"Strong Democrat"	"73"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	2	2	2	2	"NA"	"NA"	"NA"
"Female"	"White/Caucasian"	"100,000 or more"	"Some College"	"Democrat"	"NA"	"NA"	"Not a strong Democrat"	"35"	"No"	"No"	"Yes"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	69	16	"Somewhat agree"	"Strongly disagree"	"Neither agree nor disagree"	"No"	"No"	"1 - Not at all"	"1- Very unlike me"	"5- Very like me"	"5- Very like me"	"1- Very unlike me"	"1- Very unlike me"	"4"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"4"	"1- Very unlike me"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"California"	"Community service"	"Oppose"	2	2	1	1	"Republican"	"Democrat"	"vandalism"
"Female"	"White/Caucasian"	"50,000 – 59,999"	"Some College"	"Republican"	"NA"	"Strong Republican"	"NA"	"48"	"No"	"No"	"No"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	0	100	"Strongly agree"	"Strongly agree"	"Strongly agree"	"No"	"No"	"1 - Not at all"	"3"	"3"	"5- Very like me"	"5- Very like me"	"5- Very like me"	"5- Very like me"	"4"	"3"	"3"	"2"	"4"	"2"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Washington"	"7 months to 1 year in jail"	"Strongly oppose"	2	1	2	1	"Democrat"	"Republican"	"assault"
"Female"	"White/Caucasian"	"40,000 – 49,999"	"2-year College Degree"	"Democrat"	"NA"	"NA"	"Strong Democrat"	"67"	"No"	"No"	"Yes"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	100	0	"Neither agree nor disagree"	"Strongly agree"	"Neither agree nor disagree"	"No"	"No"	"1 - Not at all"	"2"	"5- Very like me"	"4"	"5- Very like me"	"3"	"3"	"5- Very like me"	"3"	"4"	"3"	"5- Very like me"	"5- Very like me"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Oregon"	"More than 20 years in prison"	"Strongly oppose"	2	2	1	1	"Republican"	"Democrat"	"murder"
"Female"	"White/Caucasian"	"Less than 30,000"	"2-year College Degree"	"Republican"	"NA"	"Strong Republican"	"NA"	"52"	"No"	"No"	"Yes"	"FALSE"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	3	90	"Neither agree nor disagree"	"Neither agree nor disagree"	"Neither agree nor disagree"	"No"	"No"	"1 - Not at all"	"2"	"3"	"3"	"3"	"3"	"3"	"3"	"2"	"3"	"3"	"4"	"3"	"Florida"	"Support"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	2	1	1	"Democrat"	"Republican"	"NA"
"Male"	"White/Caucasian"	"90,000 – 99,999"	"Masters Degree"	"Democrat"	"NA"	"NA"	"Strong Democrat"	"40"	"Yes"	"Yes"	"Yes"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	90	91	"Strongly disagree"	"Somewhat agree"	"Somewhat agree"	"No"	"No"	"4"	"2"	"2"	"4"	"4"	"2"	"2"	"4"	"4"	"3"	"4"	"3"	"4"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Louisiana"	"7 months to 1 year in jail"	"Support"	2	2	2	1	"Republican"	"Democrat"	"protesting without a permit"
"Male"	"White/Caucasian"	"90,000 – 99,999"	"Masters Degree"	"Independent"	"Neither"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	2	1	1	2	"NA"	"NA"	"NA"
"Female"	"White/Caucasian"	"80,000 – 89,999"	"Some College"	"Democrat"	"NA"	"NA"	"Not a strong Democrat"	"32"	"No"	"No"	"Yes"	"FALSE"	"TRUE"	"TRUE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"TRUE"	"TRUE"	"FALSE"	80	61	"Strongly disagree"	"Strongly disagree"	"Strongly disagree"	"No"	"No"	"1 - Not at all"	"3"	"3"	"2"	"3"	"2"	"2"	"1- Very unlike me"	"2"	"2"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"California"	"Community service"	"Support"	2	2	2	1	"Republican"	"Democrat"	"protesting without a permit"
"Male"	"White/Caucasian"	"100,000 or more"	"4-year College Degree"	"Republican"	"NA"	"Strong Republican"	"NA"	"32"	"NA"	"NA"	"NA"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"TRUE"	"TRUE"	"FALSE"	88	86	"Strongly agree"	"Strongly agree"	"Strongly agree"	"Yes"	"Yes"	"5 - A great deal"	"5- Very like me"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"California"	"4 - 30 days in jail"	"Strongly support"	2	1	2	1	"Democrat"	"Republican"	"assault with a deadly weapon"
"Female"	"White/Caucasian"	"Less than 30,000"	"Some College"	"Independent"	"Neither"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	1	2	2	"NA"	"NA"	"NA"
"Female"	"White/Caucasian"	"Less than 30,000"	"Some College"	"Democrat"	"NA"	"NA"	"Not a strong Democrat"	"31"	"NA"	"NA"	"NA"	"FALSE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	81	27	"Neither agree nor disagree"	"Neither agree nor disagree"	"Neither agree nor disagree"	"No"	"Yes"	"2"	"4"	"5- Very like me"	"4"	"3"	"4"	"4"	"2"	"4"	"5- Very like me"	"4"	"5- Very like me"	"4"	"Florida"	"Strongly oppose"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	1	1	1	"Republican"	"Democrat"	"NA"
"Male"	"White/Caucasian"	"30,000 – 39,999"	"High School / GED"	"Independent"	"Neither"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	1	1	2	"NA"	"NA"	"NA"
"Female"	"White/Caucasian"	"100,000 or more"	"Some College"	"Independent"	"Democratic Party"	"NA"	"NA"	"38"	"No"	"Yes"	"Yes"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	58	11	"Neither agree nor disagree"	"Somewhat disagree"	"Neither agree nor disagree"	"No"	"No"	"4"	"1- Very unlike me"	"2"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"NA"	"NA"	"NA"	"NA"	"Oregon"	"Strongly support"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	1	1	2	1	"Republican"	"Democrat"	"NA"
"Female"	"White/Caucasian"	"40,000 – 49,999"	"High School / GED"	"Independent"	"Neither"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	2	2	2	"NA"	"NA"	"NA"
"Male"	"White/Caucasian"	"100,000 or more"	"Doctoral Degree"	"Democrat"	"NA"	"NA"	"Strong Democrat"	"38"	"Yes"	"No"	"Yes"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	90	35	"Somewhat agree"	"Neither agree nor disagree"	"Somewhat agree"	"No"	"No"	"3"	"1- Very unlike me"	"2"	"4"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1- Very unlike me"	"2"	"Florida"	"Oppose"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	1	1	1	"Republican"	"Democrat"	"NA"
"Female"	"White/Caucasian"	"100,000 or more"	"4-year College Degree"	"Republican"	"NA"	"Strong Republican"	"NA"	"52"	"No"	"No"	"Yes"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	50	50	"Somewhat disagree"	"Somewhat disagree"	"Strongly disagree"	"No"	"No"	"1 - Not at all"	"1- Very unlike me"	"3"	"1- Very unlike me"	"1- Very unlike me"	"2"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"3"	"1- Very unlike me"	"South Carolina"	"Strongly oppose"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	2	1	1	"Democrat"	"Republican"	"NA"
"Male"	"White/Caucasian"	"100,000 or more"	"4-year College Degree"	"Democrat"	"NA"	"NA"	"Strong Democrat"	"32"	"NA"	"NA"	"NA"	"TRUE"	"TRUE"	"FALSE"	"TRUE"	"FALSE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	90	88	"Strongly agree"	"Strongly agree"	"Somewhat agree"	"Yes"	"Yes"	"5 - A great deal"	"5- Very like me"	"5- Very like me"	"4"	"4"	"5- Very like me"	"4"	"5- Very like me"	"4"	"4"	"5- Very like me"	"4"	"5- Very like me"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"California"	"4 - 30 days in jail"	"Strongly support"	2	2	2	1	"Republican"	"Democrat"	"murder"
"Male"	"White/Caucasian"	"Less than 30,000"	"High School / GED"	"Republican"	"NA"	"Strong Republican"	"NA"	"18"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"			"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	1	2	2	2	"NA"	"NA"	"NA"
"Male"	"White/Caucasian"	"100,000 or more"	"4-year College Degree"	"Republican"	"NA"	"Not a strong Republican"	"NA"	"49"	"No"	"No"	"No"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	26	26	"Neither agree nor disagree"	"Strongly disagree"	"Somewhat disagree"	"No"	"No"	"1 - Not at all"	"1- Very unlike me"	"1- Very unlike me"	"2"	"1- Very unlike me"	"1- Very unlike me"	"2"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"1- Very unlike me"	"NA"	"NA"	"NA"	"NA"	"Oregon"	"Strongly oppose"	"Unjustified"	"Yes"	"NA"	"NA"	"NA"	1	2	2	1	"Democrat"	"Republican"	"NA"
